Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Coin,Strategy_Name,Volume_Window,Price_Window,Long_Price_Window,
300.87,20.45,727,727,0,0,146.3345137,590.3701844,USDT_BTC,Crossover moving average,0,16,4,-280.42
300.87,20.45,310,310,0,0,100.1082481,590.3701844,USDT_BTC,Crossover moving average,0,36,10,-280.42
465.69,185.21,406,406,0,0,527.2399772,1107.833015,USDT_ETH,Crossover moving average,0,6,30,-280.48
235.69,-44.9,622,621,0,0,175.437472,752.0568798,USDT_ADA,Crossover moving average,0,26,2,-280.59
300.87,20.19,957,956,0,0,123.4248628,590.3701844,USDT_BTC,Crossover moving average,0,16,2,-280.68
300.87,20.17,519,519,0,0,107.7848928,590.3701844,USDT_BTC,Crossover moving average,0,42,2,-280.7
300.87,20.08,244,244,0,0,117.2076763,590.3701844,USDT_BTC,Crossover moving average,0,46,12,-280.79
235.69,-45.25,237,236,0,0,153.6880944,752.0568798,USDT_ADA,Crossover moving average,0,38,18,-280.94
235.69,-45.29,271,270,0,0,152.2369625,752.0568798,USDT_ADA,Crossover moving average,0,34,20,-280.98
235.69,-45.48,227,226,0,0,160.6245033,752.0568798,USDT_ADA,Crossover moving average,0,40,20,-281.17
300.87,19.55,249,249,0,0,86.96052321,590.3701844,USDT_BTC,Crossover moving average,0,48,10,-281.32
235.69,-46.83,315,314,0,0,154.7874638,752.0568798,USDT_ADA,Crossover moving average,0,30,20,-282.52
465.69,183.03,369,368,0,0,602.3873391,1107.833015,USDT_ETH,Crossover moving average,0,14,28,-282.66
300.87,17.7,235,235,0,0,104.2409891,590.3701844,USDT_BTC,Crossover moving average,0,48,12,-283.17
235.69,-47.5,217,217,0,0,169.8373597,752.0568798,USDT_ADA,Crossover moving average,0,42,26,-283.19
197.62,-85.61,1875,1874,0,0,277.2563476,434.2002572,USDT_LTC,Crossover moving average,0,4,6,-283.23
300.87,16.8,420,420,0,0,102.0703137,590.3701844,USDT_BTC,Crossover moving average,0,36,4,-284.07
300.87,16.7,913,912,0,0,172.2765272,590.3701844,USDT_BTC,Crossover moving average,0,16,18,-284.17
300.87,16.59,249,249,0,0,93.24185727,590.3701844,USDT_BTC,Crossover moving average,0,46,10,-284.28
300.87,16.58,393,393,0,0,94.32737985,590.3701844,USDT_BTC,Crossover moving average,0,32,6,-284.29
300.87,16.5,305,305,0,0,98.06926406,590.3701844,USDT_BTC,Crossover moving average,0,40,8,-284.37
300.87,16.4,281,281,0,0,112.9066563,590.3701844,USDT_BTC,Crossover moving average,0,40,10,-284.47
235.69,-49.07,253,252,0,0,165.039311,752.0568798,USDT_ADA,Crossover moving average,0,36,20,-284.76
300.87,16.09,900,899,0,0,150.3711725,590.3701844,USDT_BTC,Crossover moving average,0,12,4,-284.78
235.69,-49.15,211,210,0,0,170.3193674,752.0568798,USDT_ADA,Crossover moving average,0,42,24,-284.84
300.87,15.83,292,292,0,0,99.02287554,590.3701844,USDT_BTC,Crossover moving average,0,38,10,-285.04
300.87,15.72,334,334,0,0,104.3240071,590.3701844,USDT_BTC,Crossover moving average,0,36,8,-285.15
235.69,-49.48,606,605,0,0,158.2770067,752.0568798,USDT_ADA,Crossover moving average,0,30,28,-285.17
235.69,-49.49,388,387,0,0,153.0388751,752.0568798,USDT_ADA,Crossover moving average,0,28,22,-285.18
235.69,-49.73,230,229,0,0,173.9858827,752.0568798,USDT_ADA,Crossover moving average,0,40,24,-285.42
300.87,15.35,260,260,0,0,118.7665118,590.3701844,USDT_BTC,Crossover moving average,0,38,18,-285.52
235.69,-49.86,230,229,0,0,174.2394668,752.0568798,USDT_ADA,Crossover moving average,0,40,26,-285.55
235.69,-50.2,565,564,0,0,180.4184435,752.0568798,USDT_ADA,Crossover moving average,0,34,32,-285.89
197.62,-88.35,2585,2585,0,0,301.9088416,434.2002572,USDT_LTC,Crossover moving average,0,2,4,-285.97
235.69,-50.37,375,375,0,0,192.2765351,752.0568798,USDT_ADA,Crossover moving average,0,36,32,-286.06
235.69,-50.43,641,641,0,0,163.6409894,752.0568798,USDT_ADA,Crossover moving average,0,24,2,-286.12
300.87,14.67,265,265,0,0,109.9637618,590.3701844,USDT_BTC,Crossover moving average,0,44,10,-286.2
300.87,14.41,442,442,0,0,110.5039289,590.3701844,USDT_BTC,Crossover moving average,0,34,4,-286.46
