Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Coin,Strategy_Name,Volume_Window,Price_Window,Long_Price_Window
0.68,118.03,221,221,0,0,480.5521256,307.88158,USDT_NEO,Crossover moving average,0,20,40
235.69,462.57,226,226,0,0,1371.850934,752.0568798,USDT_ADA,Crossover moving average,0,20,40
-12.85,14.01,224,224,0,0,102.9486256,138.1956851,USDT_DASH,Crossover moving average,0,20,40
465.69,789.52,247,247,0,0,1885.741925,1107.833015,USDT_ETH,Crossover moving average,0,20,40
13.31,160.39,238,237,0,0,652.522383,536.2667006,USDT_XRP,Crossover moving average,0,20,40
300.87,288.1,249,249,0,0,630.1979084,590.3701844,USDT_BTC,Crossover moving average,0,20,40
197.62,306.77,252,252,0,0,547.0865555,434.2002572,USDT_LTC,Crossover moving average,0,20,40
0.68,114.38,211,211,0,0,484.2341262,307.88158,USDT_NEO,Crossover moving average,0,20,42
-12.85,-15.3,214,214,0,0,102.4485664,138.1956851,USDT_DASH,Crossover moving average,0,20,42
235.69,423.73,213,213,0,0,1175.657353,752.0568798,USDT_ADA,Crossover moving average,0,20,42
13.31,156.94,224,223,0,0,633.8342216,536.2667006,USDT_XRP,Crossover moving average,0,20,42
197.62,207.45,236,236,0,0,389.5607899,434.2002572,USDT_LTC,Crossover moving average,0,20,42
465.69,825.28,231,231,0,0,1950.743582,1107.833015,USDT_ETH,Crossover moving average,0,20,42
300.87,286.94,240,240,0,0,623.0007313,590.3701844,USDT_BTC,Crossover moving average,0,20,42
0.68,110.52,203,203,0,0,513.3294671,307.88158,USDT_NEO,Crossover moving average,0,20,44
235.69,330.14,206,206,0,0,913.5757885,752.0568798,USDT_ADA,Crossover moving average,0,20,44
-12.85,-12.9,207,207,0,0,115.586975,138.1956851,USDT_DASH,Crossover moving average,0,20,44
13.31,177.98,210,209,0,0,763.3145174,536.2667006,USDT_XRP,Crossover moving average,0,20,44
465.69,738,215,215,0,0,1693.8802,1107.833015,USDT_ETH,Crossover moving average,0,20,44
197.62,229.54,227,227,0,0,441.23158,434.2002572,USDT_LTC,Crossover moving average,0,20,44
300.87,300.22,226,226,0,0,630.0768925,590.3701844,USDT_BTC,Crossover moving average,0,20,44
0.68,90.73,195,195,0,0,440.8706775,307.88158,USDT_NEO,Crossover moving average,0,20,46
235.69,294.26,203,203,0,0,786.2511357,752.0568798,USDT_ADA,Crossover moving average,0,20,46
-12.85,-20.82,195,195,0,0,105.4163849,138.1956851,USDT_DASH,Crossover moving average,0,20,46
13.31,189.41,195,194,0,0,772.3815616,536.2667006,USDT_XRP,Crossover moving average,0,20,46
465.69,647.34,215,215,0,0,1485.755332,1107.833015,USDT_ETH,Crossover moving average,0,20,46
197.62,192.79,217,217,0,0,370.715524,434.2002572,USDT_LTC,Crossover moving average,0,20,46
300.87,327.55,216,216,0,0,674.3319658,590.3701844,USDT_BTC,Crossover moving average,0,20,46
0.68,79.43,189,189,0,0,375.8853679,307.88158,USDT_NEO,Crossover moving average,0,20,48
235.69,190.3,197,197,0,0,553.6067274,752.0568798,USDT_ADA,Crossover moving average,0,20,48
-12.85,-6.06,185,185,0,0,107.8804117,138.1956851,USDT_DASH,Crossover moving average,0,20,48
465.69,479.05,213,213,0,0,1114.070964,1107.833015,USDT_ETH,Crossover moving average,0,20,48
13.31,162.33,196,195,0,0,692.4155301,536.2667006,USDT_XRP,Crossover moving average,0,20,48
300.87,310.1,213,213,0,0,633.6082726,590.3701844,USDT_BTC,Crossover moving average,0,20,48
197.62,182.16,206,206,0,0,354.5245688,434.2002572,USDT_LTC,Crossover moving average,0,20,48
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,Crossover moving average,0,22,0
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,Crossover moving average,0,22,0
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,Crossover moving average,0,22,0
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,Crossover moving average,0,22,0
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,Crossover moving average,0,22,0
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,Crossover moving average,0,22,0
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,Crossover moving average,0,22,0
0.68,25.06,678,677,0,0,281.8592691,307.88158,USDT_NEO,Crossover moving average,0,22,2
235.69,-38.05,657,657,0,0,149.0791903,752.0568798,USDT_ADA,Crossover moving average,0,22,2
-12.85,6.96,716,716,0,0,109.1615373,138.1956851,USDT_DASH,Crossover moving average,0,22,2
465.69,82.76,799,798,0,0,190.722371,1107.833015,USDT_ETH,Crossover moving average,0,22,2
13.31,21.2,810,810,0,0,361.6698737,536.2667006,USDT_XRP,Crossover moving average,0,22,2
300.87,42.13,813,813,0,0,147.5952625,590.3701844,USDT_BTC,Crossover moving average,0,22,2
197.62,380.85,820,819,0,0,762.6744413,434.2002572,USDT_LTC,Crossover moving average,0,22,2
0.68,30.73,515,514,0,0,332.4801048,307.88158,USDT_NEO,Crossover moving average,0,22,4
235.69,34.61,518,518,0,0,228.1145248,752.0568798,USDT_ADA,Crossover moving average,0,22,4
-12.85,53.68,544,544,0,0,162.6684909,138.1956851,USDT_DASH,Crossover moving average,0,22,4
13.31,69.62,618,618,0,0,492.5027348,536.2667006,USDT_XRP,Crossover moving average,0,22,4
465.69,60.19,588,588,0,0,178.0408515,1107.833015,USDT_ETH,Crossover moving average,0,22,4
300.87,62.17,605,605,0,0,149.5898817,590.3701844,USDT_BTC,Crossover moving average,0,22,4
197.62,358.87,627,627,0,0,865.5628628,434.2002572,USDT_LTC,Crossover moving average,0,22,4
0.68,23.43,444,443,0,0,284.6590401,307.88158,USDT_NEO,Crossover moving average,0,22,6
235.69,72.72,457,457,0,0,305.4385026,752.0568798,USDT_ADA,Crossover moving average,0,22,6
-12.85,32.92,469,469,0,0,157.3426851,138.1956851,USDT_DASH,Crossover moving average,0,22,6
465.69,43.19,506,506,0,0,159.9897163,1107.833015,USDT_ETH,Crossover moving average,0,22,6
300.87,63.26,523,523,0,0,154.8814334,590.3701844,USDT_BTC,Crossover moving average,0,22,6
13.31,57.87,528,528,0,0,498.7398213,536.2667006,USDT_XRP,Crossover moving average,0,22,6
197.62,313.88,545,545,0,0,685.608895,434.2002572,USDT_LTC,Crossover moving average,0,22,6
0.68,8.98,414,414,0,0,219.8977403,307.88158,USDT_NEO,Crossover moving average,0,22,8
235.69,50.44,425,425,0,0,273.7418862,752.0568798,USDT_ADA,Crossover moving average,0,22,8
-12.85,75.94,444,444,0,0,228.1825361,138.1956851,USDT_DASH,Crossover moving average,0,22,8
465.69,79.21,483,483,0,0,195.5368159,1107.833015,USDT_ETH,Crossover moving average,0,22,8
13.31,52.88,496,496,0,0,337.3831484,536.2667006,USDT_XRP,Crossover moving average,0,22,8
197.62,315,502,502,0,0,763.49281,434.2002572,USDT_LTC,Crossover moving average,0,22,8
300.87,66.59,503,503,0,0,148.7212524,590.3701844,USDT_BTC,Crossover moving average,0,22,8
0.68,12.56,400,400,0,0,224.5157444,307.88158,USDT_NEO,Crossover moving average,0,22,10
235.69,104.94,425,425,0,0,401.6592276,752.0568798,USDT_ADA,Crossover moving average,0,22,10
-12.85,124.17,419,419,0,0,326.0661085,138.1956851,USDT_DASH,Crossover moving average,0,22,10
13.31,31.81,484,484,0,0,275.2350296,536.2667006,USDT_XRP,Crossover moving average,0,22,10
465.69,99.14,474,474,0,0,232.6770168,1107.833015,USDT_ETH,Crossover moving average,0,22,10
300.87,88.6,505,505,0,0,192.8118485,590.3701844,USDT_BTC,Crossover moving average,0,22,10
197.62,297.57,499,499,0,0,689.8031731,434.2002572,USDT_LTC,Crossover moving average,0,22,10
0.68,39.63,397,397,0,0,316.0937902,307.88158,USDT_NEO,Crossover moving average,0,22,12
-12.85,121.52,432,432,0,0,342.3836325,138.1956851,USDT_DASH,Crossover moving average,0,22,12
235.69,98.33,431,431,0,0,349.430764,752.0568798,USDT_ADA,Crossover moving average,0,22,12
465.69,131.17,476,476,0,0,292.3569663,1107.833015,USDT_ETH,Crossover moving average,0,22,12
13.31,48.5,489,489,0,0,297.9525547,536.2667006,USDT_XRP,Crossover moving average,0,22,12
300.87,119.65,506,506,0,0,266.8970525,590.3701844,USDT_BTC,Crossover moving average,0,22,12
197.62,257.89,501,501,0,0,484.0977509,434.2002572,USDT_LTC,Crossover moving average,0,22,12
0.68,13.45,411,411,0,0,223.6448006,307.88158,USDT_NEO,Crossover moving average,0,22,14
235.69,120.82,438,438,0,0,410.5677295,752.0568798,USDT_ADA,Crossover moving average,0,22,14
-12.85,114.64,447,447,0,0,322.8001351,138.1956851,USDT_DASH,Crossover moving average,0,22,14
13.31,69.14,508,508,0,0,418.4998757,536.2667006,USDT_XRP,Crossover moving average,0,22,14
465.69,94.63,493,493,0,0,240.8728966,1107.833015,USDT_ETH,Crossover moving average,0,22,14
300.87,126.06,501,501,0,0,296.7350693,590.3701844,USDT_BTC,Crossover moving average,0,22,14
197.62,326.62,518,517,0,0,543.6578623,434.2002572,USDT_LTC,Crossover moving average,0,22,14
0.68,10.36,436,436,0,0,179.3000646,307.88158,USDT_NEO,Crossover moving average,0,22,16
-12.85,51.19,480,480,0,0,194.7002747,138.1956851,USDT_DASH,Crossover moving average,0,22,16
235.69,180.86,475,475,0,0,504.9440679,752.0568798,USDT_ADA,Crossover moving average,0,22,16
13.31,85.57,548,548,0,0,483.6786812,536.2667006,USDT_XRP,Crossover moving average,0,22,16
465.69,140.56,518,518,0,0,290.6612134,1107.833015,USDT_ETH,Crossover moving average,0,22,16
300.87,192.7,544,544,0,0,433.5383691,590.3701844,USDT_BTC,Crossover moving average,0,22,16
197.62,206.39,552,551,0,0,392.6198926,434.2002572,USDT_LTC,Crossover moving average,0,22,16
0.68,12.33,512,512,0,0,250.9219203,307.88158,USDT_NEO,Crossover moving average,0,22,18
-12.85,9.87,559,559,0,0,132.9122076,138.1956851,USDT_DASH,Crossover moving average,0,22,18
235.69,80.31,535,535,0,0,271.9827803,752.0568798,USDT_ADA,Crossover moving average,0,22,18
13.31,2.74,637,637,0,0,199.5464539,536.2667006,USDT_XRP,Crossover moving average,0,22,18
465.69,93.58,600,600,0,0,216.0886526,1107.833015,USDT_ETH,Crossover moving average,0,22,18
300.87,122.76,616,616,0,0,234.8159612,590.3701844,USDT_BTC,Crossover moving average,0,22,18
197.62,156.59,635,635,0,0,314.4196156,434.2002572,USDT_LTC,Crossover moving average,0,22,18
0.68,19.57,675,675,0,0,215.7038537,307.88158,USDT_NEO,Crossover moving average,0,22,20
235.69,12.66,711,711,0,0,156.1870642,752.0568798,USDT_ADA,Crossover moving average,0,22,20
-12.85,16.17,745,745,0,0,133.5448392,138.1956851,USDT_DASH,Crossover moving average,0,22,20
13.31,-7.04,851,851,0,0,223.5651626,536.2667006,USDT_XRP,Crossover moving average,0,22,20
465.69,52.21,784,784,0,0,203.38572,1107.833015,USDT_ETH,Crossover moving average,0,22,20
197.62,56.6,847,847,0,0,193.8277122,434.2002572,USDT_LTC,Crossover moving average,0,22,20
300.87,76.92,822,822,0,0,182.4124724,590.3701844,USDT_BTC,Crossover moving average,0,22,20
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,Crossover moving average,0,22,22
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,Crossover moving average,0,22,22
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,Crossover moving average,0,22,22
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,Crossover moving average,0,22,22
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,Crossover moving average,0,22,22
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,Crossover moving average,0,22,22
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,Crossover moving average,0,22,22
0.68,-22.39,633,633,0,0,91.92619464,307.88158,USDT_NEO,Crossover moving average,0,22,24
235.69,98.35,681,681,0,0,381.6761927,752.0568798,USDT_ADA,Crossover moving average,0,22,24
-12.85,-1.59,705,705,0,0,135.6175421,138.1956851,USDT_DASH,Crossover moving average,0,22,24
465.69,205.49,769,768,0,0,781.7338406,1107.833015,USDT_ETH,Crossover moving average,0,22,24
13.31,33.23,808,807,0,0,365.435206,536.2667006,USDT_XRP,Crossover moving average,0,22,24
300.87,70.99,787,786,0,0,173.8174,590.3701844,USDT_BTC,Crossover moving average,0,22,24
197.62,62.69,797,797,0,0,197.1799241,434.2002572,USDT_LTC,Crossover moving average,0,22,24
0.68,-7.17,462,462,0,0,108.1484376,307.88158,USDT_NEO,Crossover moving average,0,22,26
235.69,301.68,476,476,0,0,817.2180582,752.0568798,USDT_ADA,Crossover moving average,0,22,26
-12.85,-5.17,499,499,0,0,115.8894567,138.1956851,USDT_DASH,Crossover moving average,0,22,26
13.31,47.89,575,574,0,0,375.8365953,536.2667006,USDT_XRP,Crossover moving average,0,22,26
465.69,456.71,527,527,0,0,1413.934718,1107.833015,USDT_ETH,Crossover moving average,0,22,26
300.87,141.12,564,563,0,0,308.5057729,590.3701844,USDT_BTC,Crossover moving average,0,22,26
197.62,83.18,554,554,0,0,223.2431794,434.2002572,USDT_LTC,Crossover moving average,0,22,26
0.68,0.51,370,370,0,0,174.1749825,307.88158,USDT_NEO,Crossover moving average,0,22,28
-12.85,10.79,414,414,0,0,96.97662407,138.1956851,USDT_DASH,Crossover moving average,0,22,28
235.69,464.23,388,388,0,0,1143.869888,752.0568798,USDT_ADA,Crossover moving average,0,22,28
13.31,75.66,461,460,0,0,468.8075856,536.2667006,USDT_XRP,Crossover moving average,0,22,28
465.69,418.92,435,435,0,0,1313.317796,1107.833015,USDT_ETH,Crossover moving average,0,22,28
197.62,154.28,442,442,0,0,244.221109,434.2002572,USDT_LTC,Crossover moving average,0,22,28
300.87,150.17,474,474,0,0,303.2136081,590.3701844,USDT_BTC,Crossover moving average,0,22,28
0.68,4.72,323,323,0,0,269.540882,307.88158,USDT_NEO,Crossover moving average,0,22,30
-12.85,13.87,358,358,0,0,101.2750972,138.1956851,USDT_DASH,Crossover moving average,0,22,30
235.69,263.99,332,332,0,0,812.1950667,752.0568798,USDT_ADA,Crossover moving average,0,22,30
13.31,62.71,382,382,0,0,358.2677393,536.2667006,USDT_XRP,Crossover moving average,0,22,30
465.69,370.63,380,380,0,0,1115.20267,1107.833015,USDT_ETH,Crossover moving average,0,22,30
300.87,227.35,406,406,0,0,464.4563578,590.3701844,USDT_BTC,Crossover moving average,0,22,30
197.62,157.45,391,391,0,0,267.1122982,434.2002572,USDT_LTC,Crossover moving average,0,22,30
0.68,20.22,295,295,0,0,313.2272421,307.88158,USDT_NEO,Crossover moving average,0,22,32
235.69,280.58,303,303,0,0,832.087879,752.0568798,USDT_ADA,Crossover moving average,0,22,32
-12.85,-2.66,315,315,0,0,90.83150801,138.1956851,USDT_DASH,Crossover moving average,0,22,32
13.31,143.46,342,341,0,0,492.836705,536.2667006,USDT_XRP,Crossover moving average,0,22,32
465.69,636.61,330,330,0,0,1755.594793,1107.833015,USDT_ETH,Crossover moving average,0,22,32
197.62,179.59,352,352,0,0,282.6275645,434.2002572,USDT_LTC,Crossover moving average,0,22,32
300.87,238.97,354,354,0,0,486.2746927,590.3701844,USDT_BTC,Crossover moving average,0,22,32
0.68,41.25,275,275,0,0,355.3783988,307.88158,USDT_NEO,Crossover moving average,0,22,34
235.69,346.27,274,274,0,0,1084.598125,752.0568798,USDT_ADA,Crossover moving average,0,22,34
-12.85,10.66,281,281,0,0,88.57133645,138.1956851,USDT_DASH,Crossover moving average,0,22,34
13.31,139.54,309,308,0,0,531.8567755,536.2667006,USDT_XRP,Crossover moving average,0,22,34
465.69,683.93,304,304,0,0,1858.742467,1107.833015,USDT_ETH,Crossover moving average,0,22,34
300.87,304.77,321,321,0,0,646.6332009,590.3701844,USDT_BTC,Crossover moving average,0,22,34
197.62,229.1,319,319,0,0,399.7238118,434.2002572,USDT_LTC,Crossover moving average,0,22,34
0.68,76.44,251,251,0,0,473.3223768,307.88158,USDT_NEO,Crossover moving average,0,22,36
235.69,396.83,256,256,0,0,1239.965471,752.0568798,USDT_ADA,Crossover moving average,0,22,36
-12.85,-3.16,269,269,0,0,95.6423497,138.1956851,USDT_DASH,Crossover moving average,0,22,36
13.31,144.09,281,280,0,0,550.8932111,536.2667006,USDT_XRP,Crossover moving average,0,22,36
465.69,799.7,273,273,0,0,2108.745622,1107.833015,USDT_ETH,Crossover moving average,0,22,36
300.87,260.03,288,288,0,0,556.1068052,590.3701844,USDT_BTC,Crossover moving average,0,22,36
197.62,247.67,291,291,0,0,424.5315055,434.2002572,USDT_LTC,Crossover moving average,0,22,36
0.68,101.82,234,234,0,0,495.09072,307.88158,USDT_NEO,Crossover moving average,0,22,38
235.69,424.29,244,244,0,0,1347.432425,752.0568798,USDT_ADA,Crossover moving average,0,22,38
-12.85,10.96,242,242,0,0,105.63866,138.1956851,USDT_DASH,Crossover moving average,0,22,38
465.69,896.89,255,255,0,0,2195.141978,1107.833015,USDT_ETH,Crossover moving average,0,22,38
13.31,145.68,263,262,0,0,658.1561876,536.2667006,USDT_XRP,Crossover moving average,0,22,38
197.62,358.52,261,261,0,0,645.3408189,434.2002572,USDT_LTC,Crossover moving average,0,22,38
300.87,262.32,268,268,0,0,553.385039,590.3701844,USDT_BTC,Crossover moving average,0,22,38
0.68,136.92,215,215,0,0,598.6304615,307.88158,USDT_NEO,Crossover moving average,0,22,40
235.69,429.38,228,228,0,0,1299.502239,752.0568798,USDT_ADA,Crossover moving average,0,22,40
-12.85,-10.45,226,226,0,0,87.90155599,138.1956851,USDT_DASH,Crossover moving average,0,22,40
465.69,982.08,244,244,0,0,2357.791102,1107.833015,USDT_ETH,Crossover moving average,0,22,40
13.31,174.9,245,244,0,0,700.6839508,536.2667006,USDT_XRP,Crossover moving average,0,22,40
197.62,251.85,249,249,0,0,453.4399813,434.2002572,USDT_LTC,Crossover moving average,0,22,40
300.87,294.77,252,252,0,0,653.8020887,590.3701844,USDT_BTC,Crossover moving average,0,22,40
0.68,129.36,201,201,0,0,567.664423,307.88158,USDT_NEO,Crossover moving average,0,22,42
235.69,578.64,209,209,0,0,1480.137595,752.0568798,USDT_ADA,Crossover moving average,0,22,42
-12.85,-18.66,213,213,0,0,128.6701616,138.1956851,USDT_DASH,Crossover moving average,0,22,42
465.69,938.98,232,232,0,0,2271.410599,1107.833015,USDT_ETH,Crossover moving average,0,22,42
13.31,210.66,225,224,0,0,742.4963415,536.2667006,USDT_XRP,Crossover moving average,0,22,42
300.87,310.59,230,230,0,0,627.6823573,590.3701844,USDT_BTC,Crossover moving average,0,22,42
197.62,156.85,238,238,0,0,309.9214968,434.2002572,USDT_LTC,Crossover moving average,0,22,42
0.68,141.85,200,200,0,0,650.8224935,307.88158,USDT_NEO,Crossover moving average,0,22,44
-12.85,-13.91,202,202,0,0,124.2836601,138.1956851,USDT_DASH,Crossover moving average,0,22,44
235.69,419.99,200,200,0,0,1119.738044,752.0568798,USDT_ADA,Crossover moving average,0,22,44
465.69,820.65,212,212,0,0,1947.062661,1107.833015,USDT_ETH,Crossover moving average,0,22,44
13.31,319.17,210,209,0,0,1084.231646,536.2667006,USDT_XRP,Crossover moving average,0,22,44
300.87,309.36,225,225,0,0,627.3011379,590.3701844,USDT_BTC,Crossover moving average,0,22,44
197.62,171.66,233,233,0,0,339.2020122,434.2002572,USDT_LTC,Crossover moving average,0,22,44
0.68,124.49,195,195,0,0,580.754334,307.88158,USDT_NEO,Crossover moving average,0,22,46
235.69,242.49,202,202,0,0,688.6474194,752.0568798,USDT_ADA,Crossover moving average,0,22,46
-12.85,-14.81,196,196,0,0,115.487005,138.1956851,USDT_DASH,Crossover moving average,0,22,46
465.69,772.23,204,204,0,0,1796.274734,1107.833015,USDT_ETH,Crossover moving average,0,22,46
13.31,287.64,199,198,0,0,920.14729,536.2667006,USDT_XRP,Crossover moving average,0,22,46
300.87,335.28,218,218,0,0,664.5594644,590.3701844,USDT_BTC,Crossover moving average,0,22,46
197.62,196.64,219,219,0,0,372.6020969,434.2002572,USDT_LTC,Crossover moving average,0,22,46
0.68,30.84,187,187,0,0,238.253535,307.88158,USDT_NEO,Crossover moving average,0,22,48
235.69,266.61,200,200,0,0,691.6633653,752.0568798,USDT_ADA,Crossover moving average,0,22,48
-12.85,-13.94,181,181,0,0,112.8415233,138.1956851,USDT_DASH,Crossover moving average,0,22,48
465.69,738.35,207,207,0,0,1756.570735,1107.833015,USDT_ETH,Crossover moving average,0,22,48
13.31,224.49,193,192,0,0,790.7933781,536.2667006,USDT_XRP,Crossover moving average,0,22,48
300.87,353.09,210,210,0,0,692.410097,590.3701844,USDT_BTC,Crossover moving average,0,22,48
197.62,233.23,207,207,0,0,437.6466129,434.2002572,USDT_LTC,Crossover moving average,0,22,48
0.68,0,0,0,0,0,0,307.88158,USDT_NEO,Crossover moving average,0,24,0
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,Crossover moving average,0,24,0
-12.85,0,0,0,0,0,0,138.1956851,USDT_DASH,Crossover moving average,0,24,0
465.69,0,0,0,0,0,0,1107.833015,USDT_ETH,Crossover moving average,0,24,0
13.31,0,0,0,0,0,0,536.2667006,USDT_XRP,Crossover moving average,0,24,0
197.62,0,0,0,0,0,0,434.2002572,USDT_LTC,Crossover moving average,0,24,0
300.87,0,0,0,0,0,0,590.3701844,USDT_BTC,Crossover moving average,0,24,0
0.68,-16.13,643,642,0,0,177.6294703,307.88158,USDT_NEO,Crossover moving average,0,24,2
235.69,-50.43,641,641,0,0,163.6409894,752.0568798,USDT_ADA,Crossover moving average,0,24,2
-12.85,0.6,687,687,0,0,106.9870972,138.1956851,USDT_DASH,Crossover moving average,0,24,2
465.69,98.77,763,762,0,0,223.6234519,1107.833015,USDT_ETH,Crossover moving average,0,24,2
13.31,29.91,782,782,0,0,416.8837737,536.2667006,USDT_XRP,Crossover moving average,0,24,2
300.87,26.58,747,747,0,0,124.3554032,590.3701844,USDT_BTC,Crossover moving average,0,24,2
197.62,363.21,793,792,0,0,707.4503032,434.2002572,USDT_LTC,Crossover moving average,0,24,2
0.68,34.8,482,481,0,0,361.7365265,307.88158,USDT_NEO,Crossover moving average,0,24,4
235.69,8.46,491,491,0,0,186.8060843,752.0568798,USDT_ADA,Crossover moving average,0,24,4
-12.85,27.36,506,506,0,0,126.6106572,138.1956851,USDT_DASH,Crossover moving average,0,24,4
465.69,78.24,567,567,0,0,186.2831554,1107.833015,USDT_ETH,Crossover moving average,0,24,4
13.31,38.1,583,583,0,0,435.5092285,536.2667006,USDT_XRP,Crossover moving average,0,24,4
197.62,327.16,586,586,0,0,765.8145862,434.2002572,USDT_LTC,Crossover moving average,0,24,4
300.87,42.22,560,560,0,0,127.0127634,590.3701844,USDT_BTC,Crossover moving average,0,24,4
0.68,61.89,415,414,0,0,397.799265,307.88158,USDT_NEO,Crossover moving average,0,24,6
-12.85,28.58,447,447,0,0,153.2359991,138.1956851,USDT_DASH,Crossover moving average,0,24,6
235.69,17.81,432,432,0,0,172.3847714,752.0568798,USDT_ADA,Crossover moving average,0,24,6
13.31,76.84,509,509,0,0,576.7329442,536.2667006,USDT_XRP,Crossover moving average,0,24,6
465.69,68.9,476,476,0,0,181.0733973,1107.833015,USDT_ETH,Crossover moving average,0,24,6
197.62,392.7,513,513,0,0,881.941141,434.2002572,USDT_LTC,Crossover moving average,0,24,6
300.87,70.76,489,489,0,0,158.094921,590.3701844,USDT_BTC,Crossover moving average,0,24,6
0.68,12.36,380,379,0,0,227.9873336,307.88158,USDT_NEO,Crossover moving average,0,24,8
235.69,8.8,393,393,0,0,211.637808,752.0568798,USDT_ADA,Crossover moving average,0,24,8
-12.85,64.98,415,415,0,0,203.5329171,138.1956851,USDT_DASH,Crossover moving average,0,24,8
465.69,73.7,438,438,0,0,187.5550848,1107.833015,USDT_ETH,Crossover moving average,0,24,8
13.31,67.27,469,469,0,0,366.817178,536.2667006,USDT_XRP,Crossover moving average,0,24,8
300.87,66.24,458,458,0,0,151.0397618,590.3701844,USDT_BTC,Crossover moving average,0,24,8
197.62,311.97,471,471,0,0,740.5063057,434.2002572,USDT_LTC,Crossover moving average,0,24,8
0.68,26.34,369,368,0,0,276.2344686,307.88158,USDT_NEO,Crossover moving average,0,24,10
235.69,11.36,373,373,0,0,170.7905508,752.0568798,USDT_ADA,Crossover moving average,0,24,10
-12.85,110.18,396,396,0,0,317.4291802,138.1956851,USDT_DASH,Crossover moving average,0,24,10
13.31,-8.47,441,441,0,0,213.0945731,536.2667006,USDT_XRP,Crossover moving average,0,24,10
465.69,101.55,432,432,0,0,215.8382174,1107.833015,USDT_ETH,Crossover moving average,0,24,10
300.87,72.98,449,449,0,0,148.9764058,590.3701844,USDT_BTC,Crossover moving average,0,24,10
197.62,223.3,461,461,0,0,460.7678625,434.2002572,USDT_LTC,Crossover moving average,0,24,10
0.68,53.57,369,369,0,0,380.1695089,307.88158,USDT_NEO,Crossover moving average,0,24,12
235.69,56.76,378,378,0,0,291.027327,752.0568798,USDT_ADA,Crossover moving average,0,24,12
-12.85,126.03,396,396,0,0,362.9594681,138.1956851,USDT_DASH,Crossover moving average,0,24,12
465.69,114.94,437,437,0,0,240.9516816,1107.833015,USDT_ETH,Crossover moving average,0,24,12
13.31,62.33,433,433,0,0,369.5024724,536.2667006,USDT_XRP,Crossover moving average,0,24,12
197.62,244.26,447,447,0,0,461.6392449,434.2002572,USDT_LTC,Crossover moving average,0,24,12
300.87,127.23,446,446,0,0,286.2492342,590.3701844,USDT_BTC,Crossover moving average,0,24,12
0.68,4.88,374,374,0,0,216.7985756,307.88158,USDT_NEO,Crossover moving average,0,24,14
235.69,54.07,389,389,0,0,234.9103903,752.0568798,USDT_ADA,Crossover moving average,0,24,14
-12.85,80.4,407,407,0,0,288.7974438,138.1956851,USDT_DASH,Crossover moving average,0,24,14
13.31,46.31,445,445,0,0,319.0540251,536.2667006,USDT_XRP,Crossover moving average,0,24,14
465.69,101.74,438,438,0,0,215.5896307,1107.833015,USDT_ETH,Crossover moving average,0,24,14
300.87,115.42,453,453,0,0,273.2413301,590.3701844,USDT_BTC,Crossover moving average,0,24,14
197.62,142.29,448,447,0,0,266.4432836,434.2002572,USDT_LTC,Crossover moving average,0,24,14
0.68,10.71,375,375,0,0,247.0361722,307.88158,USDT_NEO,Crossover moving average,0,24,16
-12.85,3.46,407,407,0,0,146.4154604,138.1956851,USDT_DASH,Crossover moving average,0,24,16
235.69,88.23,399,399,0,0,288.4381379,752.0568798,USDT_ADA,Crossover moving average,0,24,16
13.31,22.4,479,479,0,0,246.2695202,536.2667006,USDT_XRP,Crossover moving average,0,24,16
465.69,148.21,452,452,0,0,304.4019108,1107.833015,USDT_ETH,Crossover moving average,0,24,16
197.62,94.83,462,461,0,0,219.8373751,434.2002572,USDT_LTC,Crossover moving average,0,24,16
300.87,137.6,465,465,0,0,329.2903888,590.3701844,USDT_BTC,Crossover moving average,0,24,16
0.68,-2.05,409,408,0,0,240.8760433,307.88158,USDT_NEO,Crossover moving average,0,24,18
-12.85,-13.8,454,454,0,0,124.5172206,138.1956851,USDT_DASH,Crossover moving average,0,24,18
235.69,0.82,436,436,0,0,156.7069836,752.0568798,USDT_ADA,Crossover moving average,0,24,18
13.31,8.86,519,519,0,0,187.9184864,536.2667006,USDT_XRP,Crossover moving average,0,24,18
465.69,80.11,482,482,0,0,178.1319195,1107.833015,USDT_ETH,Crossover moving average,0,24,18
300.87,116.21,516,516,0,0,252.3916423,590.3701844,USDT_BTC,Crossover moving average,0,24,18
197.62,58.23,512,511,0,0,165.0009394,434.2002572,USDT_LTC,Crossover moving average,0,24,18
0.68,8.85,480,479,0,0,258.5418705,307.88158,USDT_NEO,Crossover moving average,0,24,20
